Ticket ID,Channel,Priority,Activity,Timestamp,Agent
TKT-2026-0149,Chat,Critical,Triage,2026-02-25T12:46:29Z,Ingrid Nilsen
TKT-2026-0148,Portal,Critical,Triage,2026-02-25T13:20:05Z,Ingrid Nilsen
TKT-2026-0150,Phone,High,Log Ticket,2026-02-25T13:28:05Z,Sam Cole
TKT-2026-0140,Phone,Critical,Close,2026-02-25T14:16:29Z,Mo Farah
TKT-2026-0151,Portal,High,Log Ticket,2026-02-25T15:09:05Z,Grace Lee
TKT-2026-0149,Chat,Critical,Assign,2026-02-25T15:15:29Z,Ingrid Nilsen
TKT-2026-0150,Phone,High,Triage,2026-02-25T15:31:05Z,Sam Cole
TKT-2026-0151,Portal,High,Triage,2026-02-25T16:05:05Z,Grace Lee
TKT-2026-0141,Chat,High,Close,2026-02-25T16:10:42Z,Ravi Patel
TKT-2026-0146,Portal,Critical,Close,2026-02-25T16:36:24Z,Sam Cole
TKT-2026-0151,Portal,High,Assign,2026-02-25T17:59:05Z,Grace Lee
TKT-2026-0148,Portal,Critical,Assign,2026-02-25T18:12:05Z,Ingrid Nilsen
TKT-2026-0149,Chat,Critical,Investigate,2026-02-25T18:17:29Z,Ingrid Nilsen
TKT-2026-0151,Portal,High,Investigate,2026-02-25T20:15:05Z,Grace Lee
TKT-2026-0150,Phone,High,Assign,2026-02-25T20:30:05Z,Sam Cole
TKT-2026-0121,Chat,Medium,Resolve,2026-02-25T20:34:50Z,Ravi Patel
TKT-2026-0148,Portal,Critical,Investigate,2026-02-25T21:41:05Z,Ingrid Nilsen
TKT-2026-0121,Chat,Medium,Close,2026-02-26T01:05:50Z,Ravi Patel
TKT-2026-0150,Phone,High,Investigate,2026-02-26T02:52:05Z,Sam Cole
TKT-2026-0147,Phone,Low,Resolve,2026-02-26T03:57:37Z,Sam Cole
TKT-2026-0150,Phone,High,Escalate,2026-02-26T06:03:05Z,Sam Cole
TKT-2026-0147,Phone,Low,Close,2026-02-26T07:28:37Z,Sam Cole
TKT-2026-0151,Portal,High,Escalate,2026-02-26T08:15:05Z,Grace Lee
TKT-2026-0149,Chat,Critical,Resolve,2026-02-26T10:20:29Z,Ingrid Nilsen
TKT-2026-0152,Phone,High,Log Ticket,2026-02-26T13:14:14Z,Ravi Patel
TKT-2026-0153,Email,Low,Log Ticket,2026-02-26T14:24:55Z,Grace Lee
TKT-2026-0154,Email,Critical,Log Ticket,2026-02-26T14:29:47Z,Mo Farah
TKT-2026-0149,Chat,Critical,Close,2026-02-26T14:32:29Z,Ingrid Nilsen
TKT-2026-0155,Email,Medium,Log Ticket,2026-02-26T14:33:00Z,Mo Farah
TKT-2026-0152,Phone,High,Triage,2026-02-26T14:34:14Z,Ravi Patel
TKT-2026-0155,Email,Medium,Triage,2026-02-26T15:30:00Z,Mo Farah
TKT-2026-0148,Portal,Critical,Resolve,2026-02-26T15:39:05Z,Ingrid Nilsen
TKT-2026-0152,Phone,High,Assign,2026-02-26T15:40:14Z,Ravi Patel
TKT-2026-0154,Email,Critical,Triage,2026-02-26T15:42:47Z,Mo Farah
TKT-2026-0153,Email,Low,Triage,2026-02-26T15:48:55Z,Grace Lee
TKT-2026-0156,Chat,Low,Log Ticket,2026-02-26T15:52:01Z,Sam Cole
TKT-2026-0156,Chat,Low,Triage,2026-02-26T16:26:01Z,Sam Cole
TKT-2026-0154,Email,Critical,Assign,2026-02-26T17:17:47Z,Mo Farah
TKT-2026-0157,Email,High,Log Ticket,2026-02-26T17:29:04Z,Ravi Patel
TKT-2026-0154,Email,Critical,Investigate,2026-02-26T18:19:47Z,Mo Farah
TKT-2026-0153,Email,Low,Assign,2026-02-26T18:30:55Z,Grace Lee
TKT-2026-0158,Phone,Low,Log Ticket,2026-02-26T18:51:23Z,Ingrid Nilsen
TKT-2026-0148,Portal,Critical,Close,2026-02-26T19:06:05Z,Ingrid Nilsen
TKT-2026-0155,Email,Medium,Assign,2026-02-26T19:09:00Z,Mo Farah
TKT-2026-0157,Email,High,Triage,2026-02-26T19:32:04Z,Ravi Patel
TKT-2026-0156,Chat,Low,Assign,2026-02-26T20:16:01Z,Sam Cole
TKT-2026-0158,Phone,Low,Triage,2026-02-26T20:52:23Z,Ingrid Nilsen
TKT-2026-0156,Chat,Low,Investigate,2026-02-26T21:47:01Z,Sam Cole
TKT-2026-0157,Email,High,Assign,2026-02-26T22:19:04Z,Ravi Patel
TKT-2026-0158,Phone,Low,Assign,2026-02-26T23:24:23Z,Ingrid Nilsen
TKT-2026-0157,Email,High,Investigate,2026-02-26T23:34:04Z,Ravi Patel
TKT-2026-0152,Phone,High,Investigate,2026-02-26T23:48:14Z,Ravi Patel
TKT-2026-0155,Email,Medium,Investigate,2026-02-27T00:21:00Z,Mo Farah
TKT-2026-0153,Email,Low,Investigate,2026-02-27T02:07:55Z,Grace Lee
TKT-2026-0156,Chat,Low,Resolve,2026-02-27T04:46:01Z,Sam Cole
TKT-2026-0143,Chat,Medium,Resolve,2026-02-27T05:40:28Z,Grace Lee
TKT-2026-0158,Phone,Low,Investigate,2026-02-27T06:36:23Z,Ingrid Nilsen
TKT-2026-0159,Chat,High,Log Ticket,2026-02-27T07:04:18Z,Ravi Patel
TKT-2026-0155,Email,Medium,Escalate,2026-02-27T07:40:00Z,Mo Farah
TKT-2026-0160,Chat,High,Log Ticket,2026-02-27T08:18:47Z,Ravi Patel
TKT-2026-0161,Chat,Critical,Log Ticket,2026-02-27T08:21:29Z,Ingrid Nilsen
TKT-2026-0139,Email,Critical,Reopen,2026-02-27T08:25:05Z,Ingrid Nilsen
TKT-2026-0159,Chat,High,Triage,2026-02-27T09:01:18Z,Ravi Patel
TKT-2026-0162,Email,Critical,Log Ticket,2026-02-27T09:27:14Z,Ravi Patel
TKT-2026-0160,Chat,High,Triage,2026-02-27T09:28:47Z,Ravi Patel
TKT-2026-0152,Phone,High,Escalate,2026-02-27T09:32:14Z,Ravi Patel
TKT-2026-0156,Chat,Low,Close,2026-02-27T09:47:01Z,Sam Cole
TKT-2026-0163,Email,Critical,Log Ticket,2026-02-27T10:26:33Z,Ravi Patel
TKT-2026-0160,Chat,High,Assign,2026-02-27T10:40:47Z,Ravi Patel
TKT-2026-0161,Chat,Critical,Triage,2026-02-27T10:51:29Z,Ingrid Nilsen
TKT-2026-0164,Chat,Low,Log Ticket,2026-02-27T11:51:52Z,Ingrid Nilsen
TKT-2026-0164,Chat,Low,Triage,2026-02-27T11:52:52Z,Ingrid Nilsen
TKT-2026-0159,Chat,High,Assign,2026-02-27T11:54:18Z,Ravi Patel
TKT-2026-0164,Chat,Low,Assign,2026-02-27T11:58:52Z,Ingrid Nilsen
TKT-2026-0162,Email,Critical,Triage,2026-02-27T12:02:14Z,Ravi Patel
TKT-2026-0165,Portal,Medium,Log Ticket,2026-02-27T12:09:30Z,Ingrid Nilsen
TKT-2026-0161,Chat,Critical,Assign,2026-02-27T12:15:29Z,Ingrid Nilsen
TKT-2026-0162,Email,Critical,Assign,2026-02-27T12:16:14Z,Ravi Patel
TKT-2026-0165,Portal,Medium,Triage,2026-02-27T12:22:30Z,Ingrid Nilsen
TKT-2026-0143,Chat,Medium,Close,2026-02-27T12:40:28Z,Grace Lee
TKT-2026-0163,Email,Critical,Triage,2026-02-27T13:01:33Z,Ravi Patel
TKT-2026-0154,Email,Critical,Resolve,2026-02-27T13:07:47Z,Mo Farah
TKT-2026-0166,Email,Low,Log Ticket,2026-02-27T14:08:19Z,Sam Cole
TKT-2026-0165,Portal,Medium,Assign,2026-02-27T14:18:30Z,Ingrid Nilsen
TKT-2026-0150,Phone,High,Resolve,2026-02-27T15:05:05Z,Sam Cole
TKT-2026-0166,Email,Low,Triage,2026-02-27T15:05:19Z,Sam Cole
TKT-2026-0162,Email,Critical,Investigate,2026-02-27T15:12:14Z,Ravi Patel
TKT-2026-0166,Email,Low,Assign,2026-02-27T15:33:19Z,Sam Cole
TKT-2026-0167,Portal,High,Log Ticket,2026-02-27T15:41:40Z,Ingrid Nilsen
TKT-2026-0152,Phone,High,Resolve,2026-02-27T16:20:14Z,Ravi Patel
TKT-2026-0167,Portal,High,Triage,2026-02-27T16:25:40Z,Ingrid Nilsen
TKT-2026-0163,Email,Critical,Assign,2026-02-27T16:54:33Z,Ravi Patel
TKT-2026-0139,Email,Critical,Investigate,2026-02-27T17:01:05Z,Ingrid Nilsen
TKT-2026-0164,Chat,Low,Investigate,2026-02-27T17:04:52Z,Ingrid Nilsen
TKT-2026-0168,Portal,Medium,Log Ticket,2026-02-27T17:13:35Z,Mo Farah
TKT-2026-0151,Portal,High,Resolve,2026-02-27T17:22:05Z,Grace Lee
TKT-2026-0162,Email,Critical,Resolve,2026-02-27T17:45:14Z,Ravi Patel
TKT-2026-0159,Chat,High,Investigate,2026-02-27T18:14:18Z,Ravi Patel
TKT-2026-0162,Email,Critical,Close,2026-02-27T18:15:14Z,Ravi Patel
TKT-2026-0167,Portal,High,Assign,2026-02-27T18:28:40Z,Ingrid Nilsen
TKT-2026-0168,Portal,Medium,Triage,2026-02-27T19:25:35Z,Mo Farah
TKT-2026-0158,Phone,Low,Escalate,2026-02-27T19:28:23Z,Ingrid Nilsen
TKT-2026-0160,Chat,High,Investigate,2026-02-27T19:28:47Z,Ravi Patel
TKT-2026-0150,Phone,High,Close,2026-02-27T20:24:05Z,Sam Cole
TKT-2026-0157,Email,High,Resolve,2026-02-27T20:25:04Z,Ravi Patel
TKT-2026-0163,Email,Critical,Investigate,2026-02-27T20:29:33Z,Ravi Patel
TKT-2026-0152,Phone,High,Close,2026-02-27T21:05:14Z,Ravi Patel
TKT-2026-0139,Email,Critical,Resolve,2026-02-27T21:06:05Z,Ingrid Nilsen
TKT-2026-0161,Chat,Critical,Investigate,2026-02-27T21:12:29Z,Ingrid Nilsen
TKT-2026-0154,Email,Critical,Close,2026-02-27T21:24:47Z,Mo Farah
TKT-2026-0165,Portal,Medium,Investigate,2026-02-27T21:36:30Z,Ingrid Nilsen
TKT-2026-0166,Email,Low,Investigate,2026-02-27T22:38:19Z,Sam Cole
TKT-2026-0161,Chat,Critical,Resolve,2026-02-27T23:18:29Z,Ingrid Nilsen
TKT-2026-0168,Portal,Medium,Resolve,2026-02-27T23:45:35Z,Mo Farah
TKT-2026-0160,Chat,High,Resolve,2026-02-28T00:06:47Z,Ravi Patel
TKT-2026-0164,Chat,Low,Resolve,2026-02-28T00:11:52Z,Ingrid Nilsen
TKT-2026-0157,Email,High,Close,2026-02-28T00:40:04Z,Ravi Patel
TKT-2026-0153,Email,Low,Resolve,2026-02-28T00:55:55Z,Grace Lee
TKT-2026-0164,Chat,Low,Close,2026-02-28T01:01:52Z,Ingrid Nilsen
TKT-2026-0153,Email,Low,Close,2026-02-28T01:10:55Z,Grace Lee
TKT-2026-0160,Chat,High,Close,2026-02-28T01:20:47Z,Ravi Patel
TKT-2026-0159,Chat,High,Resolve,2026-02-28T02:07:18Z,Ravi Patel
TKT-2026-0151,Portal,High,Close,2026-02-28T02:10:05Z,Grace Lee
TKT-2026-0139,Email,Critical,Close,2026-02-28T02:15:05Z,Ingrid Nilsen
TKT-2026-0159,Chat,High,Close,2026-02-28T02:16:18Z,Ravi Patel
TKT-2026-0167,Portal,High,Investigate,2026-02-28T02:36:40Z,Ingrid Nilsen
TKT-2026-0168,Portal,Medium,Close,2026-02-28T04:37:35Z,Mo Farah
TKT-2026-0161,Chat,Critical,Close,2026-02-28T04:48:29Z,Ingrid Nilsen
TKT-2026-0158,Phone,Low,Resolve,2026-02-28T12:51:23Z,Ingrid Nilsen
TKT-2026-0166,Email,Low,Resolve,2026-02-28T12:56:19Z,Sam Cole
TKT-2026-0165,Portal,Medium,Resolve,2026-02-28T15:14:30Z,Ingrid Nilsen
TKT-2026-0166,Email,Low,Close,2026-02-28T19:11:19Z,Sam Cole
TKT-2026-0149,Chat,Critical,Reopen,2026-02-28T19:54:29Z,Ingrid Nilsen
TKT-2026-0165,Portal,Medium,Close,2026-02-28T20:42:30Z,Ingrid Nilsen
TKT-2026-0163,Email,Critical,Resolve,2026-02-28T20:44:33Z,Ravi Patel
TKT-2026-0158,Phone,Low,Close,2026-02-28T21:35:23Z,Ingrid Nilsen
